SP_CODE;SP_NAME;MN_CODE;MN_NAME;DC_MN_C;DC_NAME;PR_CODE;PR_NAME
22002000;Masakhe;220;Inkwanca;13;Chris Hani District Municipality;2;EASTERN CAPE
22003000;Molteno;220;Inkwanca;13;Chris Hani District Municipality;2;EASTERN CAPE
22003001;Dennekruin;220;Inkwanca;13;Chris Hani District Municipality;2;EASTERN CAPE
22004000;Nomonde;220;Inkwanca;13;Chris Hani District Municipality;2;EASTERN CAPE
22005000;Sterkstroom;220;Inkwanca;13;Chris Hani District Municipality;2;EASTERN CAPE
22005001;Hoffmansville;220;Inkwanca;13;Chris Hani District Municipality;2;EASTERN CAPE
22101000;Cacadu;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22101001;Drayini;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22101002;Emthonjeni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22101003;Kula;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22101004;Malsoleni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22101005;Mchatha;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22101006;Nomentshu;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22101007;Nontloko;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22101008;Rayini;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22101009;Zenzwa;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22102001;Tambo Village;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22103000;Ekuphumleni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22103001;Ekuphumleni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22104000;Ezibeleni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22104001;Ezibeleni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105000;Hala;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105001;Amagomla;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105002;Emamfeneni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105003;Emampondweni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105004;Emmangweni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105005;Kweya;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105006;Mhawu-Mhawu;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105007;Ndyaba;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105008;Nkwankca;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105009;Nontongwana;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105010;Sithonjeni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105011;Strong Yard;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105012;Tafeni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105013;Tshungwini;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105014;Tyutyutyu;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22105015;Xhumabokwe;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106000;Hewu;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106001;Bold Point;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106002;Bulhoek;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106003;Cairns;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106004;Cimezile;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106005;Diphala;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106006;Dyamala;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106007;eLalini;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106008;eLuqolweni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106009;eMampondweni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106010;eMbekweni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106011;eNgojini;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106012;eZweledinga;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106013;Gugulethu;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106014;Hackney;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106015;Hlamboteni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106016;Hukuwa;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106017;Hukuwa Mission;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106018;Kamastone;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106019;KuNtabankulu;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106020;KuZitungu;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106021;KwaManzikrakra;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106022;KwaMarepula;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106023;KwaMasoka;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106024;KwaMdingi;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106025;KwaSisilane;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106026;KwaTwalo;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106027;Lahlangubo;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106028;Lower Didimana;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106029;Lower Hukuwa;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106030;Lower KuZangqokwe;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106031;Mabeleni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106032;Mcambalala;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106033;Mceula;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106034;Mkhanzi;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106035;Mpofu;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106036;Mtha;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106037;Mtwakazi;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106038;Muswa;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106039;Ngcamngeni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106040;Ntabelanga;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106041;Qumbu;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106042;Qwabi;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106043;Qxton;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106044;Romanslaagte;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106045;Sautana;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106046;Sawutiya;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106047;Shiloh;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106048;Sibonile;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106049;Sihlambeni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106050;Sisilane;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106051;Tsitsikama;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106052;Upper Didimana;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106053;Upper KuZangqokwe;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106054;Xaleni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22106055;Yonda;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22107000;Illinge;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22107001;Illinge;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22108000;Lesseyton;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22108001;Ekuphumleni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22108002;Ezola Village;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22108003;Lesseyton;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22108004;Tabata Village;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22109001;Cathcart;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22109002;Cofimvaba;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22109003;Hewu;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22109004;Queenstown;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22110000;Mlungisi;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22110001;Mlungisi;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22111000;Nonesi;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22111001;Kwa Gana;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22111002;Kwa Ngxoki;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22111003;Luxeni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22111004;Mayirheni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22111005;Mmangweni;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22111006;Nkonkobe;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112000;Queenstown Part 1;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112001;Aloevale;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112002;Amberdale;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112003;Bergsig;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112004;Blue Rise;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112006;Kingsway;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112007;Komani Hospital;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112008;Komani Park;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112011;Melton Garden Estates;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112012;New Rest;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112014;Queenstown Central;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112015;Queensview Park;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112016;Sandringham;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112017;Tylden;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112018;Victoria Park;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112019;Westbourne;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22112020;Windsor;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22113000;Sada;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22113001;Silver City;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22114000;Whittlesea;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22115000;Zulukama;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22116000;Queenstown Part 2;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22116005;Brakkloof;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22116009;Lower Merino Walk;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22116010;Mc Bride Village;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22116013;Poplar Grove;221;Lukanji;13;Chris Hani District Municipality;2;EASTERN CAPE
22201000;Amabhele;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22201001;Daza;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22201002;Kwamayi;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22201003;Maduma;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22201004;Shweme;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22201005;Tenza;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22201006;Tshetshengwane;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22201007;Vrystad;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202000;Amahlubi;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202001;Bolana;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202002;eLuqolweni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202003;Emahodini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202004;eMawusheni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202005;Emawusheni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202006;Emazizini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202007;eNdulini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202008;eSixhotyeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202009;Gcingca;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202010;Gesini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202011;Gqogqora;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202012;Gugwini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202013;Jojweni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202014;Komkhulu;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202015;Komkulu;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202016;KuHange;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202017;KuMtyamde;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202018;Kwa-Fourty;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202019;KwaKwebulana;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202020;KwaMalindi;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202021;KwaMbombela;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202022;KwaMhluzi;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202023;KwaMtshabe;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202024;KwaNgali;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202025;Lower Tsojana Village;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202026;Madlolotsheni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202027;Madlotsheni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202028;Mahlatini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202029;Mahlubini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202030;Mavuso;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202031;Maxambeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202032;Mazizini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202033;Mazizini Village;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202034;Mdeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202035;Mfihlo;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202036;Mgxobazweni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202037;Mkhuthukeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202038;Mnyangula;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202039;Mome;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202040;Mtyamde;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202041;Mvelase;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202042;Ngceza;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202043;Ngonyama;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202044;Nkomfa;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202045;Nkomfeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202046;Ntlabatini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202047;Ntozini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202048;Nyalasa;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202049;Phukwana;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202050;Qombolo;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202051;Shushwana;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202052;uMzantsi;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202053;uMzantsi;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22202054;Zicubeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203000;Amazizi;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203001;eLalini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203002;eNtilini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203003;Gcibala;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203004;Gcibaloma;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203005;Gogwana;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203006;Jojweni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203007;Katana;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203008;Komkhulu;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203009;KwaDukatole;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203010;KwaMgwenyane;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203011;KwaNtsele;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203012;Lulwaneni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203013;Madyoze;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203014;Marawuleni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203015;Maselu;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203016;Maxhama;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203017;Mbulu;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203018;Mbulukweza;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203019;Mdunjeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203020;Mgwatyuzeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203021;Mngwenyama;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203022;Mtsheko;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203023;Ndenxe;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203024;Nkonxeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203025;Nyhaba;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203026;Papasini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203027;Qolweni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203028;Sixotyeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203029;uMzantsi;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22203030;Upper Mbulukweza;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22204000;Cofimvaba Part 1;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22204001;Cofimvaba;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22204002;Joe Slovo;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22205000;Ehlatini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22205001;Blasini Village;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22205002;Ekuxeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22205003;Lanqanci;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22205004;Ngasentla;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22205005;Ngxingweni Village;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22205006;Panatyipu;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22205007;Santyeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22205008;Senta;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22205009;Sidwadweni Village;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22205010;Umntla/Maseleni Village;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22205011;Zigquthu;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206000;Emaqwatini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206001;Askeaton;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206002;Bumbana;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206003;eLeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206004;Indwana;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206005;KuVayile;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206006;Luhlalwini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206007;Lupapasi;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206008;Mangweni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206009;Maqwathini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206010;Mceula;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206011;Mgxumza;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206012;Mhlonyaneni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206013;Mission;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206014;Ndingo/Masoyini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206015;Nqwebebeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206016;Panabokwe;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206017;Panatyipu;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206018;Sdakeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206019;Seplan;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206020;Sidikidini;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22206021;Stokwe's Basin;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22207000;Engcobo;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22207001;Caba;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22207002;KwaTshatshu;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22207003;Manqoyi;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22207004;Nqutuha;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22208000;Gcaleka;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22208001;eMatyolweni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22208002;Kwa Manzi;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22208003;Kwanyewe;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22208004;Kwathendeshe;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22208005;Mbudlu;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22208006;Mthonjeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22208007;Nontengo;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22208008;St Marks;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22208009;Tubeni;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
22209000;Gcuwa;222;Intsika Yethu;13;Chris Hani District Municipality;2;EASTERN CAPE
